object_type,difference,object,category,blocker,assessment
columns,staging_only,dv_market_private.market_payment_attempts.paid_cents,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.listing_notices.explanation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.marketplace_compliance_policy.tax_identifier_required_for_activation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.account_deletion_requests.policy_version,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.marketplace_message_outbox.recipient_kind,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.account_deletion_requests.completed_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_exports.row_count,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_contract_snapshots.seller_party,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_revision_items.reference_value_source,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_contract_snapshots.created_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_legal_profiles.legal_form,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_attempts.amount_due_cents,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_pickup_handovers.attempt_count,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_revision_items.quantity,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_pickup_handovers.last_attempt_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_fulfillments.sender_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_withdrawal_drafts.confirmation_email,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_configuration.live_mode,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_withdrawals.seller_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.listing_notices.alleged_legal_basis,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.account_deletion_holds.manual_review_required,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_legal_profiles.tax_residence_country_code,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,battle_spectator_media_private.revocations.match_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_tax_identifiers.id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_allocations.gross_cents,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_tax_identifiers.identifier_hash,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_account_audit.changed_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_withdrawal_drafts.id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,public.market_orders.pickup_handover_completed_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_financial_documents.attempt_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_allocations.refunded_cents,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_financial_documents.document_kind,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,public.market_offers.stripe_checkout_session_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_allocations.platform_fee_cents,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_exports.reporting_year,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.marketplace_message_delivery_events.event_type,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,battle_spectator_private.presence.match_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_withdrawals.contract_domain,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.marketplace_message_outbox.last_error,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.marketplace_message_delivery_events.provider_message_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_attempts.buyer_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_stripe_onboarding_requests.state,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.account_deletion_requests.requested_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_legal_profiles.legal_last_name,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,battle_spectator_media_private.epochs.media_open,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.listing_notices.listing_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_allocations.tax_event_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_reservations.listing_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_value_snapshots.source_snapshot,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_shipping_addresses.thread_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_cases.resolution_note,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.listing_notices.listing_snapshot,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.user_data_export_events.export_version,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_attempts.idempotency_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,public.market_orders.technical_completed_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.marketplace_message_outbox.attempts,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.account_deletion_requests.id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,public.market_offers.platform_fee_cents_snapshot,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_export_rows.seller_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_cases.evidence_due_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_cases.status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,battle_spectator_media_private.consents.consent_version,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_contract_snapshots.platform_operator,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.marketplace_message_outbox.next_attempt_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,public.market_offers.checkout_request_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_contract_snapshots.listing_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_revision_items.owner_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.marketplace_message_outbox.recipient_email,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
